id,source_type,file,line,caller_func,callee_func,layer,semantic_role,domain,literal_type,raw_format,placeholders_count,inferred_format
zap.c:L3006:pline:79,c_source,zap.c,3006,lightdamage,pline,1,NARRATION_PLINE,item/wand_spell,literal,"Ow, that light hurts%c",1,
zap.c:L3038:You:80,c_source,zap.c,3038,flashburn,You,1,PLAYER_ACTION,item/wand_spell,variable,are_blinded_by_the_flash,0,
zap.c:L3154:pline:81,c_source,zap.c,3154,cancel_monst,pline,1,NARRATION_PLINE,item/wand_spell,variable,writing_vanishes,0,
zap.c:L3159:You_feel:82,c_source,zap.c,3159,cancel_monst,You_feel,1,PERCEPTION_FEELING,item/wand_spell,literal,%s headed.,1,
zap.c:L3164:Your:83,c_source,zap.c,3164,cancel_monst,Your,1,PLAYER_CHANGE,item/wand_spell,literal,"amulet grows hot for a moment, then cools.",0,
zap.c:L3173:pline:84,c_source,zap.c,3173,cancel_monst,pline,1,NARRATION_PLINE,item/wand_spell,variable,writing_vanishes,0,
zap.c:L3203:You:85,c_source,zap.c,3203,zap_updown,You,1,PLAYER_ACTION,item/wand_spell,literal,probe towards the %s.,1,
zap.c:L3223:You:86,c_source,zap.c,3223,zap_updown,You,1,PLAYER_ACTION,item/wand_spell,literal,probe beneath %s.,1,
zap.c:L3231:Your:87,c_source,zap.c,3231,zap_updown,Your,1,PLAYER_CHANGE,item/wand_spell,literal,probe reveals nothing.,0,
zap.c:L3255:pline_The:88,c_source,zap.c,3255,zap_updown,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,stairs seem to ripple momentarily.,0,
zap.c:L3287:pline:89,c_source,zap.c,3287,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,A rock is dislodged from the %s and falls on your %s.,2,
zap.c:L3301:pline:90,c_source,zap.c,3301,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s beneath you shatters.,1,
zap.c:L3307:pline:91,c_source,zap.c,3307,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,There's a trapdoor beneath you; it shatters.,0,
zap.c:L3311:pline:92,c_source,zap.c,3311,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,The trapdoor beneath you shatters.,0,
zap.c:L3322:pline:93,c_source,zap.c,3322,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,Some %s swirls beneath you.,1,
zap.c:L3327:pline:94,c_source,zap.c,3327,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,A trapdoor appears beneath you.,0,
zap.c:L3336:pline:95,c_source,zap.c,3336,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,Blood drips on your %s.,1,
zap.c:L3345:pline:96,c_source,zap.c,3345,zap_updown,pline,1,NARRATION_PLINE,item/wand_spell,literal,Blood %ss %s your %s.,3,
zap.c:L3377:You_feel:97,c_source,zap.c,3377,zapwrapup,You_feel,1,PERCEPTION_FEELING,item/wand_spell,literal,shuddering vibrations.,0,
zap.c:L3422:impossible:98,c_source,zap.c,3422,weffects,impossible,1,SYSTEM_WARNING,item/wand_spell,literal,weffects: unexpected spell or wand,0,
zap.c:L3507:pline:99,c_source,zap.c,3507,hit,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s %s %s%s,4,
zap.c:L3513:pline:100,c_source,zap.c,3513,miss,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s %s %s.,3,
zap.c:L3630:pline_The:101,c_source,zap.c,3630,zap_map,pline_The,1,OBJECT_ACTION,item/wand_spell,conditional,"Hallucination                                   ? ""floor runs like butter!""                                   : ""edges on the floor get smoother.""",0,
zap.c:L3707:pline:102,c_source,zap.c,3707,zap_map,pline,1,NARRATION_PLINE,item/wand_spell,literal,Probing reveals a secret door.,0,
zap.c:L3721:pline:103,c_source,zap.c,3721,zap_map,pline,1,NARRATION_PLINE,item/wand_spell,literal,Probing exposes a secret corridor.,0,
zap.c:L3759:You:104,c_source,zap.c,3759,zap_map,You,1,PLAYER_ACTION,item/wand_spell,literal,find %s%c,2,
zap.c:L3889:pline:105,c_source,zap.c,3889,bhit,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s gets stuck in a web!,1,
zap.c:L3910:pline:106,c_source,zap.c,3910,bhit,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s %s%s.,3,
zap.c:L3915:You_hear:107,c_source,zap.c,3915,bhit,You_hear,1,AUDIO_SE,item/wand_spell,literal,%s skip.,1,
zap.c:L3924:pline:108,c_source,zap.c,3924,bhit,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s %s over %s.,3,
zap.c:L4065:pline:109,c_source,zap.c,4065,bhit,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s hits %s.,2,
zap.c:L4074:pline:110,c_source,zap.c,4074,bhit,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s jerks to an abrupt halt.,1,
zap.c:L4174:You:111,c_source,zap.c,4174,boomhit,You,1,PLAYER_ACTION,item/wand_spell,literal,skillfully catch the boomerang.,0,
zap.c:L4178:pline:112,c_source,zap.c,4178,boomhit,pline,1,NARRATION_PLINE,item/wand_spell,literal,Klonk!,0,
zap.c:L4351:pline_The:113,c_source,zap.c,4351,zhitu,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,missiles bounce off!,0,
zap.c:L4362:You:114,c_source,zap.c,4362,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,don't feel hot!,0,
zap.c:L4380:You:115,c_source,zap.c,4380,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,don't feel cold.,0,
zap.c:L4395:You:116,c_source,zap.c,4395,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,don't feel sleepy.,0,
zap.c:L4407:You:117,c_source,zap.c,4407,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,are not disintegrated.,0,
zap.c:L4446:You:118,c_source,zap.c,4446,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,seem unaffected.,0,
zap.c:L4449:You:119,c_source,zap.c,4449,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,aren't affected.,0,
zap.c:L4466:You:120,c_source,zap.c,4466,zhitu,You,1,PLAYER_ACTION,item/wand_spell,literal,aren't affected.,0,
zap.c:L4483:pline_The:121,c_source,zap.c,4483,zhitu,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,%s doesn't hurt.,1,
zap.c:L4486:pline_The:122,c_source,zap.c,4486,zhitu,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,%s burns!,1,
zap.c:L4598:pline:123,c_source,zap.c,4598,burn_floor_objects,pline,1,NARRATION_PLINE,item/wand_spell,literal,%ld %s burn.,2,
zap.c:L4600:pline:124,c_source,zap.c,4600,burn_floor_objects,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s burns.,1,
zap.c:L4663:pline:125,c_source,zap.c,4663,disintegrate_mon,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s is disintegrated!,1,
zap.c:L4751:pline:126,c_source,zap.c,4751,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s rips into %s%s,3,
zap.c:L4852:pline:127,c_source,zap.c,4852,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s disintegrates.,1,
zap.c:L4853:pline:128,c_source,zap.c,4853,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s body reintegrates before your %s!,2,
zap.c:L4861:pline:129,c_source,zap.c,4861,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s resurrects!,1,
zap.c:L4869:pline:130,c_source,zap.c,4869,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s absorbs the deadly %s!,2,
zap.c:L4873:pline:131,c_source,zap.c,4873,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,It seems even stronger than before.,0,
zap.c:L4910:pline:132,c_source,zap.c,4910,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s %s is disintegrated!,2,
zap.c:L4936:pline:133,c_source,zap.c,4936,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,For some reason you are not affected.,0,
zap.c:L4945:pline:134,c_source,zap.c,4945,dobuzz,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s whizzes by you!,1,
zap.c:L4948:Your:135,c_source,zap.c,4948,dobuzz,Your,1,PLAYER_CHANGE,item/wand_spell,literal,%s tingles.,1,
zap.c:L4968:pline_The:136,c_source,zap.c,4968,dobuzz,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,%s vanishes into the aether!,1,
zap.c:L4978:pline_The:137,c_source,zap.c,4978,dobuzz,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,%s bounces!,1,
zap.c:L5013:Norep:138,c_source,zap.c,5013,melt_ice,Norep,1,NARRATION_NOREP,item/wand_spell,literal,%s,1,
zap.c:L5017:pline:139,c_source,zap.c,5017,melt_ice,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s settles...,1,
zap.c:L5020:impossible:140,c_source,zap.c,5020,melt_ice,impossible,1,SYSTEM_WARNING,item/wand_spell,literal,melt_ice: no pool?,0,
zap.c:L5113:Norep:141,c_source,zap.c,5113,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,A web bursts into flames!,0,
zap.c:L5158:Norep:142,c_source,zap.c,5158,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,%s,1,
zap.c:L5190:pline:143,c_source,zap.c,5190,zap_over_floor,pline,1,NARRATION_PLINE,item/wand_spell,literal,Steam billows from the fountain.,0,
zap.c:L5201:pline_The:144,c_source,zap.c,5201,zap_over_floor,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,%s freezes for a moment.,1,
zap.c:L5205:You_hear:145,c_source,zap.c,5205,zap_over_floor,You_hear,1,AUDIO_SE,item/wand_spell,literal,a soft crackling.,0,
zap.c:L5236:Norep:146,c_source,zap.c,5236,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,The %s cools and solidifies.,1,
zap.c:L5240:Norep:147,c_source,zap.c,5240,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,The %s is bridged with ice!,1,
zap.c:L5243:Norep:148,c_source,zap.c,5243,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,The %s freezes.,1,
zap.c:L5246:You_hear:149,c_source,zap.c,5246,zap_over_floor,You_hear,1,AUDIO_SE,item/wand_spell,literal,a crackling sound.,0,
zap.c:L5260:You:150,c_source,zap.c,5260,zap_over_floor,You,1,PLAYER_ACTION,item/wand_spell,literal,pass through the now-solid rock.,0,
zap.c:L5264:You:151,c_source,zap.c,5264,zap_over_floor,You,1,PLAYER_ACTION,item/wand_spell,literal,are firmly stuck in the cooling rock.,0,
zap.c:L5304:Norep:152,c_source,zap.c,5304,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,The %s %s somewhat but remain intact.,2,
zap.c:L5310:Norep:153,c_source,zap.c,5310,zap_over_floor,Norep,1,NARRATION_NOREP,item/wand_spell,literal,The %s %s.,2,
zap.c:L5352:pline:154,c_source,zap.c,5352,zap_over_floor,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s %s reveals a secret door.,2,
zap.c:L5403:pline_The:155,c_source,zap.c,5403,zap_over_floor,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,door remains intact.,0,
zap.c:L5404:pline_The:156,c_source,zap.c,5404,zap_over_floor,pline_The,1,OBJECT_ACTION,item/wand_spell,literal,door absorbs %s %s!,2,
zap.c:L5406:You_feel:157,c_source,zap.c,5406,zap_over_floor,You_feel,1,PERCEPTION_FEELING,item/wand_spell,literal,vibrations.,0,
zap.c:L5422:You_hear1:158,c_source,zap.c,5422,zap_over_floor,You_hear1,1,AUDIO_SE,item/wand_spell,variable,hear_txt,0,
zap.c:L5432:You:159,c_source,zap.c,5432,zap_over_floor,You,1,PLAYER_ACTION,item/wand_spell,literal,%s of smoke.,1,
zap.c:L5474:impossible:160,c_source,zap.c,5474,mon_spell_hits_spot,impossible,1,SYSTEM_WARNING,item/wand_spell,literal,Unsupported damage type (%d) for mon_spell_hits_spot.,1,
zap.c:L5493:You:161,c_source,zap.c,5493,fracture_rock,You,1,PLAYER_ACTION,item/wand_spell,literal,fracture %s %s.,2,
zap.c:L5537:You_feel:162,c_source,zap.c,5537,break_statue,You_feel,1,PERCEPTION_FEELING,item/wand_spell,literal,guilty about damaging such a historic statue.,0,
zap.c:L5767:pline:163,c_source,zap.c,5767,maybe_destroy_item,pline,1,NARRATION_PLINE,item/wand_spell,literal,"%s glows a strange %s, but remains intact.",2,
zap.c:L5806:impossible:164,c_source,zap.c,5806,maybe_destroy_item,impossible,1,SYSTEM_WARNING,item/wand_spell,literal,maybe_destroy_item with unexpected dmgtyp %d,1,
zap.c:L5836:pline:165,c_source,zap.c,5836,maybe_destroy_item,pline,1,NARRATION_PLINE,item/wand_spell,literal,%s%s %s!,3,
zap.c:L5869:You:166,c_source,zap.c,5869,maybe_destroy_item,You,1,PLAYER_ACTION,item/wand_spell,literal,aren't hurt!,0,
zap.c:L6008:impossible:167,c_source,zap.c,6008,destroy_items,impossible,1,SYSTEM_WARNING,item/wand_spell,literal,destroy_item: items in multiple chains,0,
zap.c:L6221:You:168,c_source,zap.c,6221,makewish,You,1,PLAYER_ACTION,item/wand_spell,literal,may wish for an object.,0,
zap.c:L6230:getlin:169,c_source,zap.c,6230,makewish,getlin,3,PROMPT_GETLIN,item/wand_spell,variable,promptbuf,0,For what do you wish
zap.c:L6263:pline:170,c_source,zap.c,6263,makewish,pline,1,NARRATION_PLINE,item/wand_spell,literal,Nothing fitting that description exists in the game.,0,
rumors.tru:L1,dat_file,rumors.tru,1,,,4,LORE_RUMOR,rumors,literal,A blindfold can be very useful if you're telepathic.,0,
rumors.tru:L2,dat_file,rumors.tru,2,,,4,LORE_RUMOR,rumors,literal,A candelabrum affixed with seven candles shows the way with a magical light.,0,
rumors.tru:L3,dat_file,rumors.tru,3,,,4,LORE_RUMOR,rumors,literal,A cream pie has two uses: food... and entertainment.,0,
rumors.tru:L4,dat_file,rumors.tru,4,,,4,LORE_RUMOR,rumors,literal,A crystal plate mail will not rust.,0,
rumors.tru:L5,dat_file,rumors.tru,5,,,4,LORE_RUMOR,rumors,literal,A dead body may protect your live body.  But only an item can protect an item.,0,
rumors.tru:L6,dat_file,rumors.tru,6,,,4,LORE_RUMOR,rumors,literal,A katana might slice a worm in two.,0,
rumors.tru:L7,dat_file,rumors.tru,7,,,4,LORE_RUMOR,rumors,literal,A magic vomit pump could be useful for gourmands.,0,
rumors.tru:L8,dat_file,rumors.tru,8,,,4,LORE_RUMOR,rumors,literal,A nymph knows how to unlock chains.,0,
rumors.tru:L9,dat_file,rumors.tru,9,,,4,LORE_RUMOR,rumors,literal,A potion of blindness lets you see invisible things.,0,
rumors.tru:L10,dat_file,rumors.tru,10,,,4,LORE_RUMOR,rumors,literal,A priest can get the gods to listen easily.,0,
rumors.tru:L11,dat_file,rumors.tru,11,,,4,LORE_RUMOR,rumors,literal,"A priestess and a virgin you might be, but that unicorn won't care.",0,
rumors.tru:L12,dat_file,rumors.tru,12,,,4,LORE_RUMOR,rumors,literal,A ring of conflict is a bad thing if there is a nurse in the room.,0,
rumors.tru:L13,dat_file,rumors.tru,13,,,4,LORE_RUMOR,rumors,literal,A short sword is not as good as a long sword.,0,
rumors.tru:L14,dat_file,rumors.tru,14,,,4,LORE_RUMOR,rumors,literal,A succubus will go farther than a nymph.,0,
rumors.tru:L15,dat_file,rumors.tru,15,,,4,LORE_RUMOR,rumors,literal,A wand can exorcize a past explorer's ghost.,0,
rumors.tru:L16,dat_file,rumors.tru,16,,,4,LORE_RUMOR,rumors,literal,Acid blobs should be attacked bare-handed.,0,
rumors.tru:L17,dat_file,rumors.tru,17,,,4,LORE_RUMOR,rumors,literal,Affairs with nymphs are often very expensive.,0,
rumors.tru:L18,dat_file,rumors.tru,18,,,4,LORE_RUMOR,rumors,literal,Afraid of nymphs?  Wear a ring of adornment.,0,
rumors.tru:L19,dat_file,rumors.tru,19,,,4,LORE_RUMOR,rumors,literal,Afraid of your valuables being stolen?  Carry more junk!,0,
rumors.tru:L20,dat_file,rumors.tru,20,,,4,LORE_RUMOR,rumors,literal,Always be aware of the phase of the moon!,0,
rumors.tru:L21,dat_file,rumors.tru,21,,,4,LORE_RUMOR,rumors,literal,Always sweep the floor before engraving important messages.,0,
rumors.tru:L22,dat_file,rumors.tru,22,,,4,LORE_RUMOR,rumors,literal,Amulets of Yendor are hard to make.  Even for a wand of wishing.,0,
rumors.tru:L23,dat_file,rumors.tru,23,,,4,LORE_RUMOR,rumors,literal,An elven cloak is useful against magic.,0,
rumors.tru:L24,dat_file,rumors.tru,24,,,4,LORE_RUMOR,rumors,literal,An umber hulk can be a confusing sight.,0,
rumors.tru:L25,dat_file,rumors.tru,25,,,4,LORE_RUMOR,rumors,literal,"As Crom is my witness, I'll never go hungry again!",0,
rumors.tru:L26,dat_file,rumors.tru,26,,,4,LORE_RUMOR,rumors,literal,Asking about monsters may be very useful.,0,
rumors.tru:L27,dat_file,rumors.tru,27,,,4,LORE_RUMOR,rumors,literal,Attack long worms from the rear -- that is so much safer!,0,
rumors.tru:L28,dat_file,rumors.tru,28,,,4,LORE_RUMOR,rumors,literal,Attacking an eel where there is none is usually a fatal mistake!,0,
rumors.tru:L29,dat_file,rumors.tru,29,,,4,LORE_RUMOR,rumors,literal,Bandaging wounds helps keep up appearances.,0,
rumors.tru:L30,dat_file,rumors.tru,30,,,4,LORE_RUMOR,rumors,literal,Bashing monsters with a bow is not such a good idea.,0,
rumors.tru:L31,dat_file,rumors.tru,31,,,4,LORE_RUMOR,rumors,literal,Be careful!  The Wizard may plan an ambush!,0,
rumors.tru:L32,dat_file,rumors.tru,32,,,4,LORE_RUMOR,rumors,literal,Be nice to a nurse:  Put away your weapon and take off your clothes.,0,
rumors.tru:L33,dat_file,rumors.tru,33,,,4,LORE_RUMOR,rumors,literal,Blank scrolls make more interesting reading.,0,
rumors.tru:L34,dat_file,rumors.tru,34,,,4,LORE_RUMOR,rumors,literal,Blind?  Catch a floating eye!,0,
rumors.tru:L35,dat_file,rumors.tru,35,,,4,LORE_RUMOR,rumors,literal,Booksellers never read scrolls; they might get carried away.,0,
rumors.tru:L36,dat_file,rumors.tru,36,,,4,LORE_RUMOR,rumors,literal,Chemistry 101: Never pour water into acid.,0,
rumors.tru:L37,dat_file,rumors.tru,37,,,4,LORE_RUMOR,rumors,literal,"Concise conquest:  Control, confuse, conjure, condemn.",0,
rumors.tru:L38,dat_file,rumors.tru,38,,,4,LORE_RUMOR,rumors,literal,"Conserve energy, turn off the lights.",0,
rumors.tru:L39,dat_file,rumors.tru,39,,,4,LORE_RUMOR,rumors,literal,Digging up a grave could be a bad idea...,0,
rumors.tru:L40,dat_file,rumors.tru,40,,,4,LORE_RUMOR,rumors,literal,Dilithium crystals are rare indeed.,0,
rumors.tru:L41,dat_file,rumors.tru,41,,,4,LORE_RUMOR,rumors,literal,Dogs are attracted by the smell of tripe.,0,
rumors.tru:L42,dat_file,rumors.tru,42,,,4,LORE_RUMOR,rumors,literal,Dogs are superstitious; they never step on cursed items.,0,
rumors.tru:L43,dat_file,rumors.tru,43,,,4,LORE_RUMOR,rumors,literal,"Dogs of ghosts aren't angry, just hungry.",0,
rumors.tru:L44,dat_file,rumors.tru,44,,,4,LORE_RUMOR,rumors,literal,Don't forget!  Large dogs are MUCH harder to kill than little dogs.,0,
rumors.tru:L45,dat_file,rumors.tru,45,,,4,LORE_RUMOR,rumors,literal,Don't lash out at people while blinded.,0,
rumors.tru:L46,dat_file,rumors.tru,46,,,4,LORE_RUMOR,rumors,literal,"Don't mess with shopkeepers, or you'll get the Guild after you.",0,
rumors.tru:L47,dat_file,rumors.tru,47,,,4,LORE_RUMOR,rumors,literal,Dragons never whip their children; they wouldn't feel it!,0,
rumors.tru:L48,dat_file,rumors.tru,48,,,4,LORE_RUMOR,rumors,literal,Dwarves use their cloaks to keep their drinks cool.,0,
rumors.tru:L49,dat_file,rumors.tru,49,,,4,LORE_RUMOR,rumors,literal,Eat your carrots.  They're good for your eyes.,0,
rumors.tru:L50,dat_file,rumors.tru,50,,,4,LORE_RUMOR,rumors,literal,Eating a freezing sphere is like eating a yeti.,0,
rumors.tru:L51,dat_file,rumors.tru,51,,,4,LORE_RUMOR,rumors,literal,Eating a killer bee is like eating a scorpion.,0,
rumors.tru:L52,dat_file,rumors.tru,52,,,4,LORE_RUMOR,rumors,literal,Eating a tengu is like eating a nymph.,0,
rumors.tru:L53,dat_file,rumors.tru,53,,,4,LORE_RUMOR,rumors,literal,Eating a wraith is a rewarding experience!,0,
rumors.tru:L54,dat_file,rumors.tru,54,,,4,LORE_RUMOR,rumors,literal,Eating unpaid leprechauns may be advantageous.,0,
rumors.tru:L55,dat_file,rumors.tru,55,,,4,LORE_RUMOR,rumors,literal,Elbereth has quite a reputation around these parts.,0,
rumors.tru:L56,dat_file,rumors.tru,56,,,4,LORE_RUMOR,rumors,literal,"Elf corpses are incompatible with the sandman, and at times the gods as well.",0,
rumors.tru:L57,dat_file,rumors.tru,57,,,4,LORE_RUMOR,rumors,literal,Elven cloaks cannot rust.,0,
rumors.tru:L58,dat_file,rumors.tru,58,,,4,LORE_RUMOR,rumors,literal,Elves can help you feel less tired.,0,
rumors.tru:L59,dat_file,rumors.tru,59,,,4,LORE_RUMOR,rumors,literal,Even evil players have a guardian angel.,0,
rumors.tru:L60,dat_file,rumors.tru,60,,,4,LORE_RUMOR,rumors,literal,Even the most powerful heroes sometimes need to quaff away their injuries.,0,
rumors.tru:L61,dat_file,rumors.tru,61,,,4,LORE_RUMOR,rumors,literal,Ever fought with an enchanted tooth?,0,
rumors.tru:L62,dat_file,rumors.tru,62,,,4,LORE_RUMOR,rumors,literal,Ever tried reading while confused?,0,
rumors.tru:L63,dat_file,rumors.tru,63,,,4,LORE_RUMOR,rumors,literal,Ever tried to lock a troll inside a large box?,0,
rumors.tru:L64,dat_file,rumors.tru,64,,,4,LORE_RUMOR,rumors,literal,Ever wondered why one would want to dip something in a potion?,0,
rumors.tru:L65,dat_file,rumors.tru,65,,,4,LORE_RUMOR,rumors,literal,Expensive cameras have penetrating flash lights.,0,
rumors.tru:L66,dat_file,rumors.tru,66,,,4,LORE_RUMOR,rumors,literal,Extra staircases lead to extra levels.,0,
rumors.tru:L67,dat_file,rumors.tru,67,,,4,LORE_RUMOR,rumors,literal,Fiery letters might deter monsters.,0,
rumors.tru:L68,dat_file,rumors.tru,68,,,4,LORE_RUMOR,rumors,literal,For a good time engrave `Elbereth'.,0,
rumors.tru:L69,dat_file,rumors.tru,69,,,4,LORE_RUMOR,rumors,literal,Gems are too precious to be thrown away carelessly.,0,
rumors.tru:L70,dat_file,rumors.tru,70,,,4,LORE_RUMOR,rumors,literal,Getting hungry?  Stop wearing rings!,0,
rumors.tru:L71,dat_file,rumors.tru,71,,,4,LORE_RUMOR,rumors,literal,Getting too warm?  Take off that Amulet of Yendor and stay away from the exit!,0,
rumors.tru:L72,dat_file,rumors.tru,72,,,4,LORE_RUMOR,rumors,literal,Gods expect the best from their priesthood.,0,
rumors.tru:L73,dat_file,rumors.tru,73,,,4,LORE_RUMOR,rumors,literal,Gods look down their noses at demigods.,0,
rumors.tru:L74,dat_file,rumors.tru,74,,,4,LORE_RUMOR,rumors,literal,Gods love cats and dogs.,0,
rumors.tru:L75,dat_file,rumors.tru,75,,,4,LORE_RUMOR,rumors,literal,Got a question?  Try rec.games.roguelike.nethack.,0,
rumors.tru:L76,dat_file,rumors.tru,76,,,4,LORE_RUMOR,rumors,literal,Grave robbers sometimes get rich.,0,
rumors.tru:L77,dat_file,rumors.tru,77,,,4,LORE_RUMOR,rumors,literal,Guy Montag keeps his scrolls in a bag.,0,
rumors.tru:L78,dat_file,rumors.tru,78,,,4,LORE_RUMOR,rumors,literal,Handle your flasks carefully -- there might be a ghost inside!,0,
rumors.tru:L79,dat_file,rumors.tru,79,,,4,LORE_RUMOR,rumors,literal,Heavy-duty boots can protect more than just your feet.,0,
rumors.tru:L80,dat_file,rumors.tru,80,,,4,LORE_RUMOR,rumors,literal,Holy water has many uses.,0,
rumors.tru:L81,dat_file,rumors.tru,81,,,4,LORE_RUMOR,rumors,literal,"Horses trust their riders, even when not so deserved.",0,
rumors.tru:L82,dat_file,rumors.tru,82,,,4,LORE_RUMOR,rumors,literal,Hunger is a confusing experience for a dog!,0,
rumors.tru:L83,dat_file,rumors.tru,83,,,4,LORE_RUMOR,rumors,literal,I once knew a hacker who ate too fast and choked to death.,0,
rumors.tru:L84,dat_file,rumors.tru,84,,,4,LORE_RUMOR,rumors,literal,I smell a maze of twisty little passages.,0,
rumors.tru:L85,dat_file,rumors.tru,85,,,4,LORE_RUMOR,rumors,literal,I wish I never wished a wand of wishing.  (Wishful thinking.),0,
rumors.tru:L86,dat_file,rumors.tru,86,,,4,LORE_RUMOR,rumors,literal,I wouldn't advise playing catch with a giant.,0,
rumors.tru:L87,dat_file,rumors.tru,87,,,4,LORE_RUMOR,rumors,literal,I'm watching you.  -- The Wizard of Yendor,0,
rumors.tru:L88,dat_file,rumors.tru,88,,,4,LORE_RUMOR,rumors,literal,Ice boxes keep your food fresh.,0,
rumors.tru:L89,dat_file,rumors.tru,89,,,4,LORE_RUMOR,rumors,literal,"If you are being punished, it's done with a deadly weapon.",0,
rumors.tru:L90,dat_file,rumors.tru,90,,,4,LORE_RUMOR,rumors,literal,"If you kill the Wizard, you get promoted to demi-god.",0,
rumors.tru:L91,dat_file,rumors.tru,91,,,4,LORE_RUMOR,rumors,literal,"If you need a wand of digging, kindly ask the minotaur.",0,
rumors.tru:L92,dat_file,rumors.tru,92,,,4,LORE_RUMOR,rumors,literal,"If you want to hit, use a dagger.",0,
rumors.tru:L93,dat_file,rumors.tru,93,,,4,LORE_RUMOR,rumors,literal,"If you want to rob a shop, train your dog.",0,
rumors.tru:L94,dat_file,rumors.tru,94,,,4,LORE_RUMOR,rumors,literal,"If you're lost, try buying a map next time you're in a shop.",0,
rumors.tru:L95,dat_file,rumors.tru,95,,,4,LORE_RUMOR,rumors,literal,"If your hands are greasy, why not wash them?",0,
rumors.tru:L96,dat_file,rumors.tru,96,,,4,LORE_RUMOR,rumors,literal,"If your items get destroyed, you weren't wearing the right ring.",0,
rumors.tru:L97,dat_file,rumors.tru,97,,,4,LORE_RUMOR,rumors,literal,Inside a shop you better take a look at the price tags before buying anything.,0,
rumors.tru:L98,dat_file,rumors.tru,98,,,4,LORE_RUMOR,rumors,literal,It is bad manners to use a wand in a shop.,0,
rumors.tru:L99,dat_file,rumors.tru,99,,,4,LORE_RUMOR,rumors,literal,It is dangerous to visit a graveyard at midnight.,0,
rumors.tru:L100,dat_file,rumors.tru,100,,,4,LORE_RUMOR,rumors,literal,It is not always a good idea to whistle for your dog.,0,
rumors.tru:L101,dat_file,rumors.tru,101,,,4,LORE_RUMOR,rumors,literal,It is rumored that the Wizard has hired some help.,0,
rumors.tru:L102,dat_file,rumors.tru,102,,,4,LORE_RUMOR,rumors,literal,It is the letter 'c' and not 'e' that changes status to statue.,0,
rumors.tru:L103,dat_file,rumors.tru,103,,,4,LORE_RUMOR,rumors,literal,It might be a good idea to offer the unicorn a ruby.,0,
rumors.tru:L104,dat_file,rumors.tru,104,,,4,LORE_RUMOR,rumors,literal,It would be peculiarly sad were your dog turned to stone.,0,
rumors.tru:L105,dat_file,rumors.tru,105,,,4,LORE_RUMOR,rumors,literal,It's a 'd' eats 'd' world.,0,
rumors.tru:L106,dat_file,rumors.tru,106,,,4,LORE_RUMOR,rumors,literal,Just because it says READ ME doesn't mean you should.,0,
